CONSULTA CREA:

Palabras ortográficas: neumaticos | 

Agrupado por acentos, mayúsculas

Documentos: 339 / Frecuencia absoluta: 547 / Frecuencia normalizada: 4,37 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Rajan las ruedas de doce automóviles en Madrid». ABC. Madrid: Prensa Española, S.A., 1983-12-24.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Doce vehículos fueron encontrados durante la madrugada por la Policía con los neumáticos rajados, frente al número 15 de La calle Gutiérrez de Cetina, en el distrito de Ventas. Según fuentes policiales todas las matrículas de los coches pertenecían a Madrid, excepto una que era de Granada. Ayer por la mañana se desconocían las circunstancias del hecho, así como el móvil y los autores.
«Motor». ABC. Madrid: Prensa Española, S.A., 1983-11-20.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España				En terrenos con curvas hay que buscar la parte alta del cuenta revoluciones para lograr un comportamiento alegre. Y entonces es cuando se aprecian las mejoras en la suspensión, que se muestran más eficaces que las anteriores al haberse rebajado en 25 mm su altura e incorporar unos neumáticos de medida 185.
«SAAB 900 CABRIOLET, UN DESCAPOTABLE DE EXPOSICION». ABC. Madrid: Prensa Española, S.A., 1983-11-20.		ABC	1983	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España				El conjunto va equipado de un motor de 16 válvulas que rinde 175 cv. Cuatro frenos de disco y neumáticos Pirelli P-6 de perfil bajo garantizan la seguridad y estabilidad. Su velocidad punta se sitúa sobre los 200 kilómetros/hora. Para ello se ha diseñado una mayor inclinación del parabrisas, de forma que se pueda viajar cómodamente en los asientos tapizados en cuero rojo sin que las turbulencias molesten demasiado a los pasajeros.
Cortázar, Julio: Reunión y otros relatos. Barcelona: Seix Barral, 1983.	Cortázar, Julio	Reunión y otros relatos	1983	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			A la cuarta vez de encontrarse con todo eso, de hacer todo eso, el ingeniero había decidido no salir más de su coche, a la espera de que la policía disolviese de alguna manera el embotellamiento. El calor de agosto se sumaba a ese tiempo a ras de neumáticos para que la inmovilidad fuese cada vez más enervante. Todo era olor a gasolina, gritos destemplados de los jovencitos del Simca, brillo del sol rebotando en los cristales y en los bordes cremados, y para colmo la sensación contradictoria del encierro en plena selva de máquinas pensadas para correr. El 404 de
Cortázar, Julio: Reunión y otros relatos. Barcelona: Seix Barral, 1983.	Cortázar, Julio	Reunión y otros relatos	1983	Primera edición	Ficción	Escrito	Libro	Relato	Argentina	Río de la Plata			en persona a hablar con los jefes de los cuatro o cinco grupos vecinos; después, con ayuda del soldado y el hombre del 203, llevó una cantidad de alimentos a los otros grupos, regresando con más agua y un poco de vino. Se decidió que los muchachos del Simca cederían sus colchones neumáticos a la anciana del ID y a la señora del Beaulieu; la muchacha del Dauphine, les llevó dos mantas escocesas y el ingeniero ofreció su coche, que llamaba burlonamente el wagon-lit, a quienes lo necesitaran. Para su sorpresa, la muchacha del Dauphine aceptó el ofrecimiento y esa noche compartió las
Maturana R., Humberto; Varela G., Francisco: El árbol del conocimiento. Santiago: Universitaria, 1987.	Maturana R., Humberto; Varela G., Francisco	El árbol del conocimiento	1984	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Chile	Chilena		Procedencia: Corpus de la Universidad Autónoma de Madrid	de réplica (o a veces de reproducción), cada vez que tenemos un mecanismo que en su operar puede generar repetidamente unidades de la misma clase. Por ejemplo, una fábrica es un gran mecanismo productivo que mediante la aplicación repetida de un mismo procedimiento produce seriadamente réplicas de unidades de la misma clase: telas, autos, neumáticos (Fig.16)
Gándara, Alejandro: La media distancia. Madrid: Alfaguara, 1990.	Gándara, Alejandro	La media distancia	1984	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Prensa Canaria. Las vocales iniciales en mayúsculas no llevan tilde	La cuerda del cronómetro me araña la muñeca. Ya falta poco. Después de los veinte kilómetros se pisa un umbral en el que la fatiga pierde el ímpetu, los sentidos se adormecen, los músculos empiezan a soñar por su cuenta. Los accidentes del terreno se vuelven muelles como neumáticos. Sólo los giros y los cambios de horizonte producen malestar. En línea recta, con un paisaje inmóvil, podría durarse días enteros con este ritmo fácil y mecánico que ni el corazón advierte. El roce de la muñeca es el único aviso, enrojecido por el sudor. Se podría durar siempre. Quizá sea
«ENRIQUE BALAGUER CAMPHUIS». Balaguer Camphuis, Enrique: Historia de las obras públicas. Madrid: RACEFN, 1984.	Balaguer Camphuis, Enrique	Historia de las obras públicas	1984	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				En los últimos veinte años del siglo XIX, se producen una serie de avances en los transportes por carretera. Con la introducción, hacia 1875, de un diseño similar al actual, y la invención por Dunlop de los neumáticos en 1888, la bicicleta se convirtió en un vehículo popular no sólo como instrumento deportivo, sino también como vehículo de transporte. Hacia 1885, Daimler y Benz construían los primeros vehículos con motor de explosión que resultaron viables. Su éxito fue inmediato y ya en 1890 empezaron a proliferar los vehículos automóviles, con motores de
«Beneficios por compra». Revista Hoy. Chile: 1984-07-17.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	Una atractiva promoción lanzó Goodyear entre sus distribuidores y usuarios: entrega cupones por la compra de batería o neumáticos. Así, los consumidores participan automáticamente en sorteos mensuales de 32 neumáticos Grand Prix de Good Year. También, a fines de año, cuando termine este beneficio se confirmará una vez más el carácter indiscutido de líder que Goodyear ocupa en el mercado chileno, se sortearán dos automóviles cero kilómetro.
«Beneficios por compra». Revista Hoy. Chile: 1984-07-17.		Revista Hoy	1984	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	Chile	Chilena		Procesado por medio de un programa de reconocimiento de voz. Mayúsculas no acentuadas en el original.	Una atractiva promoción lanzó Goodyear entre sus distribuidores y usuarios: entrega cupones por la compra de batería o neumáticos. Así, los consumidores participan automáticamente en sorteos mensuales de 32 neumáticos Grand Prix de Good Year. También, a fines de año, cuando termine este beneficio se confirmará una vez más el carácter indiscutido de líder que Goodyear ocupa en el mercado chileno, se sortearán dos automóviles cero kilómetro.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Con un fuerte chirriar de neumáticos, Pedro arrancó a gran velocidad. La parte delantera del coche, por el lateral izquierdo, golpeó al policía. Pedro apenas se dio cuenta, pero estaba seguro de que lo había atropellado. Había sido un fogonazo rápido, la imagen del policía tratando de esquivar el vehículo que se le venía encima
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Puso el motor en marcha y arrancó con fuerte chirrido de neumáticos. No encendió las luces, hasta que se hubo alejado considerablemente.
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	Del otro lado del muro llegó el vibrante chirriar de neumáticos sobre la calzada. Prestó atención. No parecía haber tenido mayores consecuencias. Por el sonido del motor, al arrancar de nuevo, dedujo que se trataba de un autobús. Imaginó la clase de personas que viajarían en él: matrimonios endomingados, ancianos sacando a los nietos de paseo y alguna pareja de novios
Tomás García, José Luis: La otra orilla de la droga. Barcelona: Destino, 1985.	Tomás García, José Luis	La otra orilla de la droga	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España			Premio Nadal 1984	La presencia de Califa y su exclamación de terror, lograron que aquél reaccionara instantáneamente. Puso el motor en marcha y salió a toda velocidad con un fuerte chirriar de neumáticos. Antonio, con las piernas encogidas para no arrastrarlas por el suelo, se agarraba fuertemente del asidero interior del vehículo. Todo su cuerpo colgaba hacia el exterior.
«Arden dos garajes en Vigo». El País. Madrid: Diario El País, S.A., 1984-04-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				a causa de los incendios ocurridos en la madrugada del sábado pasado en dos garajes de Vigo. El primero se produjo a las 12 de la noche en los bajos de un edificio de la calle Torrecedeira y los bomberos necesitaron cuatro horas para sofocarlo a causa de la densa humareda provocada por la combustión de los neumáticos y el difícil acceso al interior. Cinco coches resultaron dañados. El otro incendio se declaró cuatro horas más tarde en un local destinado únicamente a garaje en el barrio de Bouzas. El fuego arrasó la edificación y destruyó completamente los 14 coches que albergaba.
«Triunfo absoluto de los Audi de Stig Blomqvist y Hannu Mikola». El País. Madrid: Diario El País, S.A., 1984-06-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				la primera a la cuarta prueba y desde la 20ª al final, la 47ª; además ganó 12 pruebas especiales, mientras que Vatanen ganó 11; y Mikkola y Rohr, ocho. Este rally, donde participaban cinco Audi y cinco Lancia, dio una clara victoria al primero, mientras que el calor perjudicaba excesivamente los neumáticos de Lancia; por segunda vez en el campeonato participó el Peugeot 205, con Vatanen (líder en las pruebas 18ª y 19ª) y Nicolas, que se retiraron.
«AGENCIAS, Caracas». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				Según declaró un portavoz del Gobierno de Caracas, el comando policial intervino sólo tras comprobar que las negociaciones entre Don Martina, ministro de las Antillas holandesas —que estuvo en estrecho contacto con las autoridades venezolanas—, y los secuestradores eran infructuosas. La actuación del comando venezolano comenzó hacia la medianoche, al disparar contra los neumáticos del avión, que había comenzado a desplazarse hacia la cabecera de pista, para impedir que saliera del aeropuerto.
«Cerrojazo a la naturaleza». El País. Madrid: Diario El País, S.A., 1984-12-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Ciencias y tecnología	España				no pudiéramos enterarnos de lo que allí se pretende construir? (septiembre de 1985). ¿Qué sucede en el cañón del río Lobos, que, aunque cerrado al público, siguen descendiendo por sus aguas toda suerte de inmundicias (octubre 1985), entre las que destacan las latas de aceite y neumáticos viejos?
«Renault confía en el RE-60 para dominar la Fórmula 1». ABC. Madrid: Prensa Española, S.A., 1985-02-22.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	por delante del francés en la temporada pasada. Ambos confían en lograr varias victorias en la temporada que está próxima a iniciarse, para dar la batalla definitiva el año próximo. Por el momento, se encuentran trabajando intensamente en la puesta a punto del nuevo monoplaza, sobre todo en el aspecto de los neumáticos, ya que este año utilizarán Good-Year.
«Trigésimo aniversario de la publicación de «Pedro Páramo», de Juan Rulfo». ABC. Madrid: Prensa Española, S.A., 1985-04-09.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Mayúsculas no acentuadas en el original	Según confesiones de Rulfo, que ahora tiene sesenta y siete años, «fue como si alguien me lo dictara: de pronto, en plena calle, se me ocurría una idea y la anotaba en papelitos verdes y azules. Llegaba a casa, después de trabajar en el departamento de publicidad de una compañía fabricante de neumáticos, y de inmediato pasaba mis apuntes, que escribía con tinta color verde».
